symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
CD226	0.028340120710413357	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2330867330768012	No data	No data	No data	1	0	0	0	0	0	No data	-0.2614086267972494	-0.5618952252208975	0	No data	No data	0	0.75	0
SNCA	0.0283386884021076	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.23307495288478441	No data	No data	0.5	0	1	1	1	0	0.75	0	-0.5884559283183997	-0.7094956642325514	0	No data	No data	0	0.75	-1
EREG	0.028219064482308914	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.23209109156151658	No data	No data	0.5	0	1	0	0	0	0	No data	0.6626380495936655	0	0	No data	No data	0	1	0
IFNGR1	0.028194795542647796	0.04546640155295922	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	1	0	0	0	0	0	No data	-0.25765784538445513	-0.9490049695000785	0	No data	No data	0	-1	-1
CD274	0.028173896808609263	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2317196045939448	No data	No data	1	1	0	1	1	0	0	0	-0.13617420295894977	-0.7577508103051469	0	No data	No data	0	0.5	0
PDCD1	0.027993353566769165	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.23023470497585172	No data	No data	1	1	0	1	1	0	0	No data	-0.30516774327984997	-0.9377649930056076	0	No data	No data	No data	0.5	0.5
SMARCA4	0.02799091543809836	0.044523103464612496	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	1	1	0	0.8633899999999997	1	-0.9974994790581371	-0.9315863245956354	0	No data	-1	-0.3731024999999999	-1	-1
SPATA2	0.027886358117047778	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2293547080243752	No data	No data	No data	0	0	0	0	0	0.2307699999999997	No data	-0.7678683058970619	0	0	No data	No data	0	-1	-1
RPL17-C18orf32	0.027886358117047778	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2293547080243752	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	-0.5018753907063971	No data	No data	No data	No data	No data	-1	-1
CEACAM1	0.027863023318219292	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2291627881634292	No data	No data	No data	1	1	0	0	0	No data	No data	-0.24744738487184825	-0.8096466807352917	0	No data	No data	-0.02566500000000005	0.5	0
IL4I1	0.027839629164832617	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2289703801337769	No data	No data	No data	0	1	0	0	0	0	No data	-0.02656803500729321	-0.5056323450652125	0	No data	No data	0	0.75	0
P2RY12	0.027747662976753528	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22821399315321597	No data	No data	1	1	0	1	1	0	0.3567250000000001	0	0.5436549281100229	-0.17669807060708642	0	-1	No data	0	1	0
CPNE2	0.027683888341257627	0.04553789419785833	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7262799999999998	No data	-0.41727443217336946	No data	0	No data	No data	-0.04197000000000006	-1	-1
VCAM1	0.027581455058886598	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2268469961321742	No data	No data	No data	0	0	0	1	0	0	No data	-0.6434673890393832	-0.9119953041623549	0	-1	No data	0	1	-1
BID	0.02734890924666793	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22493439511629978	No data	No data	No data	0	0	1	1	0	0	No data	0.9433215253177745	-0.6198215470144919	0	-1	No data	No data	0.5	-1
TEK	0.027345213448121082	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2249039985764192	No data	No data	1	1	1	1	1	1	0.6441299999999999	1	-0.9115440716816003	-0.9255818983582345	0	-1	No data	0	0.5	0
ANAPC1	0.02723840326800982	0.043133295385997125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.6193399999999997	No data	-0.7494269639508231	-0.6312023701475563	-1	No data	No data	No data	-1	-1
TKTL2	0.027205475319055556	0.044750941103720625	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0.025560000000000117	No data	0.31673265263596573	No data	0	No data	No data	-0.2492000000000001	1	1
RHOH	0.027181420526858402	0.044711372797111286	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8429299999999997	No data	0.18618462179620754	0	0	No data	-1	0	0.75	0
PLXNB1	0.027143587105176434	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22324569845626752	No data	No data	No data	1	1	0	0	1	0.3348950000000002	No data	-0.6453427797457804	-0.07755271410267717	0	No data	No data	0	-1	-1
TPPP	0.027106217577927	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22293834828256154	No data	No data	No data	0	0	0	0	0	0.58904	No data	0.007918316315899121	-0.2922358052807819	0	No data	No data	0	1	0
CCN2	0.02710005881118023	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22288769476434067	No data	No data	0.75	0	1	0	0	0	0.5272199999999998	No data	0.18378828922692225	-0.8592000880151501	0	No data	No data	0	-1	-1
PIK3CA	0.027091600373555815	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22281812732625686	No data	No data	1	0	0	1	1	1	0.9344549999999998	1	-0.9689518649718691	-0.9497914136347615	0	-1	-1	0	-1	-1
PIK3CG	0.027085387466535153	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22276702852483843	No data	No data	1	1	0	1	1	1	0.7050800000000003	1	-0.3818503854969786	-0.8896729205032619	0	-1	No data	0	0.75	0
PIK3CD	0.027078711105660427	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22271211799142776	No data	No data	1	0	0	1	1	0	0.7317999999999998	1	-0.8910189622838092	-0.2595534050104259	0	No data	No data	0	0.75	0
KLRB1	0.027024290983019325	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2222645331441482	No data	No data	No data	0	0	0	0	0	0	No data	0.5701187747447385	-0.7336423586431814	0	No data	No data	0	0.5	0
H3P16	0.02691403695098893	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22135773559035138	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
TCEAL1	0.02691403695098893	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22135773559035138	No data	No data	No data	0	0	0	0	0	0.21383500000000027	No data	0.1928526776411752	0	0	No data	No data	0	-1	-1
NSG1	0.02691403695098893	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22135773559035138	No data	No data	No data	0	0	0	0	0	0.91892	No data	0.4379037299437383	-0.46379364312531646	0	No data	No data	0	0.5	0
IL2	0.026675806754270795	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.21939838267013356	No data	No data	No data	0	1	1	1	0	0	0	-0.12533861221087728	-0.9039313606550076	0	No data	No data	No data	No data	No data
FCGR3A	0.026567846013201654	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2185104465638096	No data	No data	0.5	1	1	0	0	0	0	No data	0.6125234423838299	0	0	No data	No data	-0.72441	0.5	-1
CLDN5	0.02654374651504975	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2183122373412584	No data	No data	No data	1	0	0	0	0	0.5871549999999999	No data	-0.6171077307772452	-0.5294145467853534	0	No data	No data	0	0.5	0
FCGR3B	0.026415879344185548	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.21726057840765484	No data	No data	No data	1	1	0	0	0	0	No data	0.7185872056678475	0	0	No data	No data	-0.9248925	0.5	0
PKM	0.026364800222499166	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.21684047202476506	No data	No data	No data	0	0	1	1	1	0.8870049999999999	1	-0.6481558658053761	No data	-1	No data	No data	-0.2702449999999999	0.5	-1
IL18R1	0.026305529400364232	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2163529920157921	No data	No data	0.5	0	0	0	0	0	0	No data	-0.09762450510523024	-0.6018116673414866	0	No data	No data	0	0.5	0
CXCL1	0.026083457887457563	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.21452653813502862	No data	No data	No data	0	1	0	0	0	No data	No data	0.32569285267764125	-0.042929926918176264	0	No data	No data	-0.74299	0.5	0
HAVCR2	0.026035479533698405	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.21413193439108566	No data	No data	0.75	1	0	1	1	0	0	No data	-0.06595123984163365	-0.5667570371113292	0	No data	No data	0	-1	-1
PARP1	0.026020119969492904	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.21400560780699215	No data	No data	1	0	0	1	1	1	0.6252450000000003	1	-0.5226088768493435	-0.884680275402629	0	No data	No data	0	-1	-1
VIP	0.02599632943968355	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.21380993973175383	No data	No data	No data	0	1	0	0	0	0	No data	0.5482392165034382	-0.8816230680570553	0	No data	No data	0	0.5	0
NTN1	0.02598974394675031	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.21375577655266248	No data	No data	No data	0	1	0	0	0	0.9586100000000002	No data	-0.8595540737653677	-0.8515767333548241	0	No data	No data	0	0.5	0
NAGK	0.02587058982792912	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.21277577916406737	No data	No data	No data	0	0	0	0	1	0.5784900000000001	No data	0.3637216086684727	-0.1317761340245982	0	No data	No data	No data	-1	-1
TSPAN32	0.025850057613779977	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.21260690949806413	No data	No data	No data	0	0	0	0	0	0	No data	0.09658262137945406	-0.7379282935818637	0	No data	No data	0	0.75	0.5
PROK2	0.02565500157936305	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2110026476710335	No data	No data	No data	0	1	0	0	0	0	No data	0.7146280475098978	-0.05377051238253633	0	No data	No data	0	0.5	0
LINC00278	0.02561188392964983	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2106480213724267	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
NXPE3	0.0254698536726596	0.04189597528653436	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.4275500000000001	No data	-0.34600958533027715	No data	0	No data	No data	0	0.5	-1
GJC2	0.025464552722386326	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2094362781292621	No data	No data	No data	1	0	0	0	0	0.24829000000000007	No data	0.3745571994165451	-0.3054263785472433	0	No data	No data	0	1	0
PRM1	0.025458351423530246	0.0380774874750454	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	0	0	0	0	0	No data	No data	0.8847676599291519	0	0	No data	No data	No data	1	0
NFE2L2	0.025411825877859135	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.20900261985159022	No data	No data	1	1	0	1	1	0	0.049584999999999727	0	-0.30402167118149614	-0.9657679477859926	0	-1	-1	0	-1	-1
HSPA5	0.025397025668411285	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.20888089374801072	No data	No data	No data	0	0	0	1	0	0.9311950000000003	No data	-0.6197124400916858	-0.865826387984295	-1	No data	No data	-0.08256999999999995	-1	-1
TRBV20OR9-2	0.025335294317291212	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2083731768223129	No data	No data	No data	No data	No data	No data	No data	No data	0	No data	No data	No data	No data	No data	No data	-0.72973	0.5	0.5
MCAM	0.025300616128462315	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.20808796188530745	No data	No data	0.25	1	0	0	0	0	0	No data	-0.39831214836424256	0	0	No data	No data	0	-1	-1
PLP1	0.025285883535969337	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.20796679190550993	No data	No data	No data	1	0	0	0	0	1	No data	-0.6846217962075433	-0.8765938504847137	0	No data	No data	0	1	0
AVP	0.02523235034771082	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2075265017567888	No data	No data	No data	0	1	0	0	0	0.08536500000000018	No data	0.5787664096686809	-0.7900632894946791	0	No data	No data	0	1	0.5
ACE	0.025164403962911103	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2069676685387099	No data	No data	1	0	1	1	1	1	0.16539	No data	0.21014794748906018	-0.9741743606474174	0	-1	No data	0	0.5	0
IL37	0.025156078143846083	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2068991918379264	No data	No data	No data	0	1	0	0	0	No data	No data	0.7741196082517192	No data	0	No data	No data	0	1	0.5
ICAM3	0.025136768494238494	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.20674037730111197	No data	No data	0.5	0	0	0	0	0	No data	No data	0.9467597416128359	No data	0	No data	No data	0	0.5	0
ZIC2	0.025096970904669322	0.04128261144733552	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.906015	No data	-0.8015211502396332	-0.9635446449387519	0	No data	No data	-0.11654249999999991	1	0.5
SRD5A1	0.025038025062338074	0.04118565001264126	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0	0	0.4407168160033341	0	0	No data	No data	0	0.5	0
RSBN1	0.02501998008964175	0.04115596740276656	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.70698	No data	-0.5680350072931861	-0.11840201605046008	0	No data	No data	0	-1	-1
KDR	0.024861418931755037	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.20447573169041727	No data	No data	1	0	0	1	1	1	0.2957250000000002	1	-0.8257970410502188	-0.90416056075311	0	-1	-1	0	-1	0
ADCYAP1	0.024748179208474507	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.20354437795965205	No data	No data	No data	0	1	0	0	0	0.11931999999999973	No data	-0.19462387997499475	-0.9073810527709977	0	No data	No data	0	0.5	0
CCL7	0.024698569374609326	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.20313635591125373	No data	No data	No data	0	1	1	0	0	0	No data	0.931131485726193	0	0	No data	No data	-0.3434349999999998	1	0.5
MIF	0.024560831399171108	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.20200351335763292	No data	No data	0.75	0	1	1	1	1	0.39130499999999985	1	0.7452594290477184	-0.7904990920766793	0	No data	No data	0	-1	-1
SESN3	0.024556885846271952	0.040394212536605544	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.69512	No data	-0.616378412169202	-0.14234600145577203	0	No data	No data	-0.039635	0.5	-1
DLL4	0.02436147208796659	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2003638587128301	No data	No data	0.5	1	0	0	0	0	0.32117000000000007	No data	-0.9020629297770368	-0.9672800811355211	0	No data	No data	0	-1	0
IL18	0.02435545190856724	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2003143450229249	No data	No data	0.75	0	1	0	1	0	0	No data	0.4347780787664097	-0.9048588624244599	0	No data	No data	No data	0.5	-1
MME	0.02426148020506023	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1995414634393944	No data	No data	1	1	0	1	1	1	0.7066650000000003	No data	0.015836632631798242	-0.6469302396874399	0	-1	No data	0	0.5	0
CHSY3	0.02424002625259776	0.03987300256514327	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5691600000000001	No data	-0.41591998332986035	-0.21613755195487638	0	No data	No data	-0.04762000000000004	0.5	0
IL22	0.024238009855210935	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1993484287227662	No data	No data	0.5	0	1	0	0	0	0	No data	0.7053552823504896	-0.8532045148871764	0	No data	No data	No data	0.5	1
ANO2	0.024138450572620516	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19852959142268573	No data	No data	No data	1	0	0	1	0	0.6042099999999998	No data	0.06261721191914993	-0.23495215851275897	0	No data	No data	0	1	0
CCL5	0.02408862999713453	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19811983610446762	No data	No data	No data	0	1	1	1	0	0.010990000000000322	No data	No data	0	0	No data	No data	0	0.5	0
RNFT1	0.02406789738927439	0.03958986365525482	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.019795790789747914	-0.05049385347887264	0	No data	No data	0	0.5	-1
ZNF777	0.024043461470798874	0.03954966842485768	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5968699999999998	No data	-0.9816628464263388	No data	0	No data	No data	0	-1	-1
TEAD2	0.024009294299821526	0.03949346602301921	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.6230600000000003	1	-0.14117524484267552	-0.30744733073070546	0	No data	No data	-0.07428000000000008	-1	0
OR51F1	0.02397893219866166	0.03944352267209975	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.059559999999999745	No data	No data	No data	No data	No data	No data	0	No data	No data
RORA	0.023957349745478588	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19704010587718102	No data	No data	No data	0	0	1	1	0	0.3499049999999997	1	-0.6238799749947905	-0.9563761055117226	0	-1	No data	0	0.5	-1
GRN	0.023937197172976262	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1968743586195861	No data	No data	No data	0	1	1	1	0	0	0	-0.5191706605542821	-0.9474137607960555	0	No data	No data	No data	-1	-1
IL21R	0.02392163039120548	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19674632774969156	No data	No data	No data	1	0	0	0	0	0	No data	-0.8824755157324442	-0.2837935592821403	0	No data	No data	0	0.75	0.5
HLA-C	0.023799070213149354	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19195833835016018	0.015119913867568226	No data	No data	1	0	0	0	0	No data	No data	0.1346113773702855	-0.6731233513695991	0	-1	No data	-0.6379774999999999	0.5	0
IGF1	0.023701110862359973	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19493263834859637	No data	No data	0.5	0	1	0	0	0	0.5751649999999998	No data	-0.1297145238591373	-0.9488735079765309	0	-1	No data	0	0.5	0
CXCL6	0.023529917414926015	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1935246372396994	No data	No data	No data	0	1	0	0	0	0	No data	0.9949989581162741	-0.66446594238424	0	No data	No data	-0.4956150000000001	0.75	0
PRKCA	0.02346093160258389	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19295725512471895	No data	No data	1	1	0	1	1	1	0.9702399999999998	No data	-0.6338820587622421	-0.7604453028837327	0	-1	No data	-0.5014875	0.5	0
KLK6	0.023450006706963445	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19286740200604688	No data	No data	No data	0	1	1	1	0	0	No data	0.15617837049385286	-0.2581001681870293	0	No data	No data	0	1	0
PENK	0.023371070195836785	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19221817917150075	No data	No data	No data	0	1	0	0	0	0.13857500000000017	No data	0.3985205251093977	-0.6532164530709608	0	No data	No data	0	0.75	0
KRBA1	0.0233167603063372	0.0383543001899917	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.24848926859762455	No data	No data	No data	No data	No data	0.5	-1
ITGAM	0.02328581101381346	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1915169547693296	No data	No data	0.5	1	0	1	1	0	0	No data	-0.34027922483850803	-0.25739421921387784	0	No data	No data	-0.0234375	1	0
HOXB3	0.02328353084513621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19149820124766065	No data	No data	No data	0	0	0	0	0	0.75638	No data	-0.6170035424046676	-0.39200627018009526	0	No data	No data	0	0.5	0
GABPA	0.02324687728684606	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19119673964681597	No data	No data	No data	0	0	0	0	0	0.8017600000000001	No data	-0.8479891644092519	-0.7511909974836967	-1	No data	No data	0	-1	-1
CNTF	0.023229237385854796	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19105165815842484	No data	No data	No data	0	0	0	0	0	0.075	No data	0.7849551989997916	-0.30504115801999937	0	No data	No data	No data	0.5	0.5
TEP1	0.02318086977439046	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1906538529176445	No data	No data	No data	0	0	0	0	0	0	No data	-0.08970618878933112	No data	0	No data	No data	0	-1	-1
CCR5	0.023091796038849668	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18992125526104656	No data	No data	1	1	0	1	1	0	0.11931999999999973	1	0.9586372160866847	-0.9373931110117595	0	No data	No data	-0.3323875000000001	0.5	0
RC3H1	0.022913950990451508	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18845854725960254	No data	No data	No data	1	0	0	0	0	0.6822600000000001	No data	-0.7745363617420296	-0.9020378700914763	0	No data	No data	0	-1	-1
CYBA	0.022852472059636537	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1846167623580291	0.013344576148199307	No data	No data	1	0	0	0	0	0.33333500000000027	No data	0.7012919358199625	-0.31336238680080286	0	-1	No data	No data	0.5	-1
