"","ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","GENENAME","ENTREZID","diffexpres.modsed","delabel"
"13831","ENSG00000262243",240.684590909985,-7.37672488057411,1.80996246521251,-4.07562312608951,4.58912921197683e-05,0.0309307308887239,"CES1","carboxylesterase 1","1066","DOWN","CES1"
"11489","ENSG00000196126",2254.85574597032,4.03662303354691,0.996750892238683,4.04978120910505,5.1265540514692e-05,0.0328253255915573,"HLA-DRB1","major histocompatibility complex, class II, DR beta 1","3123","UP","HLA-DRB1"
"12981","ENSG00000228987",2226.75998697014,6.25660678163968,1.55528177486006,4.02281238215027,5.75073056071781e-05,0.035068502647882,"HLA-DRA","major histocompatibility complex, class II, DR alpha","3122","UP","HLA-DRA"
"1491","ENSG00000089737",305.986344428459,-2.22315587936471,0.572718533642469,-3.88175997243448,0.000103703209338733,0.0491860481034006,"DDX24","DEAD-box helicase 24","57062","DOWN","DDX24"
"8088","ENSG00000162747",183.208476263164,1.55862601938988,0.396515874611843,3.9308035798457,8.46624183768962e-05,0.0491860481034006,"FCGR3B","Fc gamma receptor IIIb","2215","UP","FCGR3B"
"12316","ENSG00000206289",71.8228180903472,-2.78450098259474,0.715830723946715,-3.88988749636571,0.000100290706462349,0.0491860481034006,"RXRB","retinoid X receptor beta","6257","DOWN","RXRB"
"14341","ENSG00000277150",248.271314876836,2.56082125244973,0.658054685016886,3.89150219693979,9.96254869481595e-05,0.0491860481034006,"F8A3","coagulation factor VIII associated 3","474384","UP","F8A3"
"14963","ENSG00000288709",248.271314876836,2.56082125244973,0.658054685016886,3.89150219693979,9.96254869481595e-05,0.0491860481034006,"F8A2","coagulation factor VIII associated 2","474383","UP","F8A2"
"5770","ENSG00000137831",102.774677941268,1.75867487020391,0.454433913118258,3.87003438659792,0.000108820003285699,0.049769605788452,"UACA","uveal autoantigen with coiled-coil domains and ankyrin repeats","55075","UP","UACA"
"12982","ENSG00000229006",164.183993769729,5.61188388298285,1.45420597381987,3.85907084966905,0.000113818939772523,0.0502608738871354,"TRIM27","tripartite motif containing 27","5987","NO",NA
"14180","ENSG00000275349",148.857583676281,1.30597059308082,0.343297801269533,3.80419154521607,0.000142268065454258,0.0607294948735741,"SMN1","survival of motor neuron 1, telomeric","6606","NO",NA
"52","ENSG00000004799",716.793787482201,1.07180466152854,0.287684457412751,3.72562588597127,0.00019483118850527,0.0779690062499528,"PDK4","pyruvate dehydrogenase kinase 4","5166","NO",NA
"10285","ENSG00000178115",63.9990847073423,-2.43158195449021,0.665328350759085,-3.65470966586043,0.000257473179154804,0.0969765156546005,"GOLGA8Q","golgin A8 family member Q","727909","NO",NA
"14509","ENSG00000281123",663.355675175937,1.82949960791763,0.513161409726716,3.56515430279905,0.000363642184828242,0.133051480540299,"FCGBP","Fc gamma binding protein","8857","NO",NA
"12357","ENSG00000206478",161.290617085618,6.21784330649147,1.77311758499372,3.50672925423245,0.000453650469727118,0.157012105819608,"IER3","immediate early response 3","8870","NO",NA
"12368","ENSG00000206503",13046.5932766171,-4.59147560987914,1.33063942242571,-3.45057837044166,0.000559386728726433,0.183679652514633,"HLA-A","major histocompatibility complex, class I, A","3105","NO",NA
"10988","ENSG00000185101",195.40765943098,-1.36131406465575,0.397228666811471,-3.42702875797693,0.000610224440838932,0.186060337842461,"ANO9","anoctamin 9","338440","NO",NA
"14102","ENSG00000274512",159.112320018574,-2.01498696578597,0.587136076991779,-3.43189091038292,0.000599388609372898,0.186060337842461,"TBC1D3","TBC1 domain family member 3","729873","NO",NA
"5078","ENSG00000132613",69.8602448114925,1.85138163971392,0.541383332007072,3.4197241220011,0.000626846718858652,0.186683699574509,"MTSS2","MTSS I-BAR domain containing 2","92154","NO",NA
"5664","ENSG00000137070",139.443302302461,-1.32947556901509,0.395102556986334,-3.36488728181293,0.000765749349121175,0.222867867382858,"IL11RA","interleukin 11 receptor subunit alpha","3590","NO",NA
"13575","ENSG00000249624",431.556438430128,1.10678613198143,0.329814586643555,3.35578284527962,0.000791406836328491,0.225216798800503,"IFNAR2-IL10RB","IFNAR2-IL10RB readthrough","127882475","NO",NA
"14407","ENSG00000278243",97.5733287774814,-1.4475071978992,0.433720354466648,-3.33742048993577,0.000845599119357544,0.23540744179332,"GFUS","GDP-L-fucose synthase","7264","NO",NA
"14179","ENSG00000275342",495.281322470927,-1.49072624083196,0.449258355287504,-3.31819369253125,0.000906016334175761,0.246860535647974,"PRAG1","PEAK1 related, kinase-activating pseudokinase 1","157285","NO",NA
"3214","ENSG00000112511",55.3034164152713,-2.67244036886449,0.810857430903396,-3.29582028481512,0.00098134770360309,0.261815389423774,"PHF1","PHD finger protein 1","5252","NO",NA
"11144","ENSG00000186193",132.438515462771,1.7314476853287,0.527357504267053,3.28325219859182,0.00102616817479288,0.268185911150973,"SAPCD2","suppressor APC domain containing 2","89958","NO",NA
"12186","ENSG00000204569",44.2582483004085,2.3861248973736,0.732701166839418,3.25661402678856,0.00112749633962214,0.28206486239328,"PPP1R10","protein phosphatase 1 regulatory subunit 10","5514","NO",NA
"13076","ENSG00000231558",75.8666940211459,6.15265020237511,1.89187101931007,3.25215098681456,0.00114535161990087,0.28206486239328,"HLA-DOA","major histocompatibility complex, class II, DO alpha","3111","NO",NA
"10399","ENSG00000179304",81.8806003291701,-1.9554866161616,0.602536874254643,-3.24542231308349,0.00117276558772849,0.283366719178323,"FAM156A","family with sequence similarity 156 member A","29057","NO",NA
"12198","ENSG00000204642",465.675438033088,-3.58823993418124,1.11614157423863,-3.21486092535253,0.00130507734647057,0.303869463616402,"HLA-F","major histocompatibility complex, class I, F","3134","NO",NA
"6265","ENSG00000142173",922.6106597465,-1.63949779086615,0.515116019881671,-3.18277383654805,0.00145871506449084,0.333576877069102,"COL6A2","collagen type VI alpha 2 chain","1292","NO",NA
"10766","ENSG00000183214",37.2096888590279,2.67518058524058,0.84907184338329,3.15071169311281,0.00162873177195591,0.360693359176963,"MICA","MHC class I polypeptide-related sequence A","100507436","NO",NA
"13922","ENSG00000267369",152.281679379994,-1.5838207403677,0.50282654647722,-3.14983516972976,0.001633626021573,0.360693359176963,"TAF5LP1","TATA-box binding protein associated factor 5 like pseudogene 1","645744","NO",NA
"5242","ENSG00000134202",110.886365089151,-1.65735240480081,0.530446904507516,-3.12444542652116,0.00178140563271839,0.386655602247317,"GSTM3","glutathione S-transferase mu 3","2947","NO",NA
"9657","ENSG00000172339",81.3235336578315,1.67431301741911,0.540130175306227,3.09983239960599,0.00193630175127307,0.413271337113382,"ALG14","ALG14 UDP-N-acetylglucosaminyltransferase subunit","199857","NO",NA
"6865","ENSG00000148346",228.35607752453,-1.15990285403754,0.375929514621507,-3.08542641352689,0.0020326051372558,0.417142401695559,"LCN2","lipocalin 2","3934","NO",NA
"12865","ENSG00000226210",168.578463148505,1.35550379114242,0.439730602062177,3.08257779828286,0.0020521608079666,0.417142401695559,"WASH8P","WAS protein family homolog 8, pseudogene","100288778","NO",NA
"11234","ENSG00000187010",62.1692212729752,-2.78802490022394,0.906145174212252,-3.07679716183191,0.00209237628978123,0.418671418233414,"RHD","Rh blood group D antigen","6007","NO",NA
"9556","ENSG00000171680",62.275507676427,-1.7595432378984,0.575190160185615,-3.05906352314962,0.0022203006538863,0.42871730445278,"PLEKHG5","pleckstrin homology and RhoGEF domain containing G5","57449","NO",NA
"12133","ENSG00000204228",133.41253634407,-1.8127180234723,0.593062551237462,-3.05653766148268,0.00223909349815993,0.42871730445278,"HSD17B8","hydroxysteroid 17-beta dehydrogenase 8","7923","NO",NA
"12677","ENSG00000215252",196.444647125223,-1.23140826340947,0.403518191309492,-3.05167967623298,0.00227564806144179,0.42871730445278,"GOLGA8B","golgin A8 family member B","440270","NO",NA
"14225","ENSG00000275903",296.154172620465,-1.48370455816442,0.486210525558194,-3.05156815858943,0.0022764935735428,0.42871730445278,"PSMB3","proteasome 20S subunit beta 3","5691","NO",NA
"8561","ENSG00000165272",674.940435057116,-0.920025566700821,0.304709124733167,-3.01935679644148,0.00253312014985534,0.46898893766498,"AQP3","aquaporin 3 (Gill blood group)","360","NO",NA
"9574","ENSG00000171798",115.382005277287,1.32440385129968,0.439733907923067,3.01183017146676,0.00259677832345731,0.46898893766498,"KNDC1","kinase non-catalytic C-lobe domain containing 1","85442","NO",NA
"14192","ENSG00000275565",994.168333944967,1.36181069297466,0.452213974717449,3.01142991838221,0.00260020416790673,0.46898893766498,"ALOX5","arachidonate 5-lipoxygenase","240","NO",NA
"6254","ENSG00000141994",488.175145294259,-0.849887501898446,0.2837818917144,-2.99486164097383,0.00274569356656485,0.488352108519854,"DUS3L","dihydrouridine synthase 3 like","56931","NO",NA
"7397","ENSG00000155265",176.706976790642,-0.988122246850646,0.331702092867464,-2.97894486678884,0.00289242817250651,0.50740322160436,"GOLGA7B","golgin A7 family member B","401647","NO",NA
"1367","ENSG00000086548",51.584934292402,-1.65975151324193,0.559760599806546,-2.96510957329891,0.00302575138188934,0.512139858330273,"CEACAM6","CEA cell adhesion molecule 6","4680","NO",NA
"6952","ENSG00000149403",54.4642148763025,-2.92059372843689,0.985447206761791,-2.96372419384499,0.00303940568742001,0.512139858330273,"GRIK4","glutamate ionotropic receptor kainate type subunit 4","2900","NO",NA
"12432","ENSG00000211751",4466.98064315218,-1.02148428870876,0.346852398533459,-2.94501146028609,0.0032294270084474,0.537091458054252,"TRBC1","T cell receptor beta constant 1","28639","NO",NA
"12328","ENSG00000206324",87.4772678392034,4.28247432983611,1.46027723139859,2.93264473194213,0.00336088232137046,0.537993237593377,"AGPAT1","1-acylglycerol-3-phosphate O-acyltransferase 1","10554","NO",NA
"14373","ENSG00000277734",6686.58100089152,-0.845762686812663,0.288983115056572,-2.92668548003953,0.0034259515190682,0.541638705594905,"TRAC","T cell receptor alpha constant","28755","NO",NA
"770","ENSG00000065717",218.354078197809,-0.932542726681862,0.319663896289342,-2.9172600894465,0.00353121183965856,0.551471936813019,"TLE2","TLE family member 2, transcriptional corepressor","7089","NO",NA
"14792","ENSG00000284983",1281.33693592715,-1.41365704634265,0.485675447125172,-2.91070313459415,0.00360616468780389,0.55639210833755,"DEFA1","defensin alpha 1","1667","NO",NA
"14410","ENSG00000278268",199.776322901053,-1.51555309396941,0.526232822037825,-2.88000487711973,0.00397669019290123,0.606255888217776,"MOAP1","modulator of apoptosis 1","64112","NO",NA
"13491","ENSG00000243708",97.3543068339592,-1.56390710142402,0.544964247565632,-2.8697425719394,0.00410806098909599,0.618915635604274,"PLA2G4B","phospholipase A2 group IVB","100137049","NO",NA
"9471","ENSG00000171105",355.395049041799,0.791452046028845,0.276764595788604,2.85965783944911,0.00424098312007601,0.631511974833644,"INSR","insulin receptor","3643","NO",NA
"4899","ENSG00000131016",238.110945463956,1.47272316986843,0.518936909954751,2.83796188248942,0.00454026042842375,0.660352698138012,"AKAP12","A-kinase anchoring protein 12","9590","NO",NA
"9037","ENSG00000168056",1669.81844943645,-0.703091511290311,0.248045479351305,-2.83452660830205,0.00458936359005802,0.660352698138012,"LTBP3","latent transforming growth factor beta binding protein 3","4054","NO",NA
"9378","ENSG00000170365",87.5366206333292,1.21654648802497,0.428941962930291,2.83615638748471,0.00456600818270886,0.660352698138012,"SMAD1","SMAD family member 1","4086","NO",NA
"12249","ENSG00000205307",209.773846455609,-1.13843679327089,0.403585258465015,-2.82080866283568,0.00479027649653322,0.674112975984664,"SAP25","Sin3A associated protein 25","100316904","NO",NA
"4493","ENSG00000126215",221.504298318509,-1.11794087474393,0.397654350444349,-2.81133822249074,0.00493358940526884,0.686734194824704,"XRCC3","X-ray repair cross complementing 3","7517","NO",NA
"14262","ENSG00000276262",389.413671617775,0.87962365328849,0.314098892128826,2.80046722650558,0.00510286887970315,0.70265955777934,"NSF","N-ethylmaleimide sensitive factor, vesicle fusing ATPase","4905","NO",NA
"6819","ENSG00000147813",431.569226914643,-1.17962824548421,0.422781348042604,-2.79016151243583,0.0052681753873158,0.70709372656595,"NAPRT","nicotinate phosphoribosyltransferase","93100","NO",NA
"13357","ENSG00000239839",654.392936412393,-1.55432639006211,0.557472451287718,-2.78816717574427,0.00530071823757077,0.70709372656595,"DEFA3","defensin alpha 3","1668","NO",NA
"94","ENSG00000005884",116.516885756549,-1.1892358717478,0.427292625986721,-2.78318838056606,0.00538275426389617,0.710622499740266,"ITGA3","integrin subunit alpha 3","3675","NO",NA
"12266","ENSG00000205560",125.441803032946,-1.62986050662167,0.586309283701768,-2.77986474362345,0.00543815437877137,0.710622499740266,"CPT1B","carnitine palmitoyltransferase 1B","1375","NO",NA
"11689","ENSG00000197121",159.226699952045,-1.45629587521752,0.52558383490463,-2.77081557404019,0.00559160875369739,0.721836935974724,"PGAP1","post-GPI attachment to proteins inositol deacylase 1","80055","NO",NA
"14697","ENSG00000283738",529.476719250232,-1.18557756312037,0.428284858625314,-2.76819863986266,0.00563670885502674,0.721836935974724,"NPIPB3","nuclear pore complex interacting protein family member B3","23117","NO",NA
"12449","ENSG00000211788",98.3755153174505,-1.34987104287239,0.489518204350154,-2.75755024200656,0.00582362631380723,0.738389688857578,"TRAV13-1","T cell receptor alpha variable 13-1","28671","NO",NA
"5353","ENSG00000135047",232.298108756319,0.864363255330592,0.314905073672815,2.74483750054997,0.00605408671610426,0.755068520431389,"CTSL","cathepsin L","1514","NO",NA
"13768","ENSG00000259030",37.6059639642982,2.76055927726628,1.00610493276584,2.74380851078559,0.00607309523695401,0.755068520431389,"FPGT-TNNI3K","FPGT-TNNI3K readthrough","100526835","NO",NA
"8273","ENSG00000163735",196.307316496064,1.34635142527996,0.491377306670007,2.73995442403311,0.00614477045466024,0.756633946561337,"CXCL5","C-X-C motif chemokine ligand 5","6374","NO",NA
"14302","ENSG00000276725",40.8600267891984,2.16450079317834,0.792207568296334,2.73223947838969,0.00629053989375289,0.76609026927423,"CEP170","centrosomal protein 170","9859","NO",NA
"14968","ENSG00000288920",238.085861216665,-1.36206587337948,0.498999208619626,-2.72959525757032,0.00634121259902143,0.76609026927423,"RPSA2","ribosomal protein SA 2","388524","NO",NA
"11256","ENSG00000187210",442.583949636986,1.03158914488203,0.379102518395571,2.72113503557798,0.00650581796992289,0.778630887129276,"GCNT1","glucosaminyl (N-acetyl) transferase 1","2650","NO",NA
"2260","ENSG00000103512",228.980581939108,9.08184858292547,3.34525019274345,2.71484883331773,0.00663060287299816,0.786217596218652,"NOMO1","NODAL modulator 1","23420","NO",NA
"250","ENSG00000012223",1010.09735073673,-1.09233240246507,0.403549775935867,-2.70680958732255,0.00679332090138945,0.79812171984581,"LTF","lactotransferrin","4057","NO",NA
"15095","ENSG00000292169",418.437597090406,-1.17785351830071,0.436166852384704,-2.70046545687941,0.00692425270806099,0.806108910722082,"ABT1","activator of basal transcription 1","29777","NO",NA
"1823","ENSG00000100346",247.936880500526,-1.06220242032588,0.395211065930881,-2.68768390334406,0.00719494706075292,0.830076505045062,"CACNA1I","calcium voltage-gated channel subunit alpha1 I","8911","NO",NA
"6616","ENSG00000145388",385.783326997991,0.786792557621618,0.293290626171307,2.68263792775315,0.00730440243842644,0.835180157379366,"METTL14","methyltransferase 14, N6-adenosine-methyltransferase non-catalytic subunit","57721","NO",NA
"2004","ENSG00000101298",360.592318375389,-0.722675868487866,0.272157608573974,-2.65535794598753,0.00792242932540733,0.841697003194812,"SNPH","syntaphilin","9751","NO",NA
"2399","ENSG00000104972",990.288090556532,1.09499366791295,0.41140520167681,2.6615941253294,0.0077771593294632,0.841697003194812,"LILRB1","leukocyte immunoglobulin like receptor B1","10859","NO",NA
"5152","ENSG00000133216",202.811353399973,1.23756911237081,0.464630483989605,2.66355556730647,0.00773196406098468,0.841697003194812,"EPHB2","EPH receptor B2","2048","NO",NA
"5272","ENSG00000134369",167.949214929385,1.08106415772177,0.404406929228191,2.67320878943637,0.00751294741775967,0.841697003194812,"NAV1","neuron navigator 1","89796","NO",NA
"6321","ENSG00000142794",152.968949787177,0.913493055780452,0.344906367446292,2.648524764979,0.00808439258105278,0.841697003194812,"NBPF3","NBPF member 3","84224","NO",NA
"6703","ENSG00000146376",424.32064669565,0.713433038891432,0.269236522741138,2.64983751694556,0.00805304899447649,0.841697003194812,"ARHGAP18","Rho GTPase activating protein 18","93663","NO",NA
"7794","ENSG00000160072",322.709461794605,-1.28886626487944,0.482580817816109,-2.67077806928201,0.00756756624080632,0.841697003194812,"ATAD3B","ATPase family AAA domain containing 3B","83858","NO",NA
"10595","ENSG00000181722",302.80215574801,-0.934646120970239,0.35203864734739,-2.65495316498002,0.00793194204088911,0.841697003194812,"ZBTB20","zinc finger and BTB domain containing 20","26137","NO",NA
"12317","ENSG00000206291",1326.23951366878,3.04862710611049,1.1445974058932,2.66349293683,0.00773340353809802,0.841697003194812,"HLA-DPA1","major histocompatibility complex, class II, DP alpha 1","3113","NO",NA
"12459","ENSG00000211799",78.6658124193939,-1.20517096310472,0.454143128947537,-2.65372497410159,0.00796086826563699,0.841697003194812,"TRAV19","T cell receptor alpha variable 19","28664","NO",NA
"4960","ENSG00000131584",736.187416498988,-0.676304225863586,0.255677148854478,-2.64514927866515,0.00816548853534322,0.843284243416171,"ACAP3","ArfGAP with coiled-coil, ankyrin repeat and PH domains 3","116983","NO",NA
"3668","ENSG00000116991",160.211530268037,1.00908905876546,0.382480702729224,2.63827443205636,0.00833291165664094,0.844272887016377,"SIPA1L2","signal induced proliferation associated 1 like 2","57568","NO",NA
"11983","ENSG00000198740",1165.79123769395,-0.893311326062184,0.338805051113473,-2.63665291626067,0.00837284527964078,0.844272887016377,"ZNF652","zinc finger protein 652","22834","NO",NA
"14033","ENSG00000273562",415.820472755421,-1.54922681585776,0.587503288742706,-2.63696705285379,0.00836509558744605,0.844272887016377,"NAP1L4","nucleosome assembly protein 1 like 4","4676","NO",NA
"6825","ENSG00000147883",69.8585846182324,1.65446289420933,0.629962222300782,2.62628906248824,0.00863214764396297,0.850332944066076,"CDKN2B","cyclin dependent kinase inhibitor 2B","1030","NO",NA
"8815","ENSG00000166831",50.2576586102981,1.80726087381143,0.688011740733713,2.62678783923676,0.00861950576298168,0.850332944066076,"RBPMS2","RNA binding protein, mRNA processing factor 2","348093","NO",NA
"14521","ENSG00000281385",193.019623989604,-1.16017582039408,0.441282619043079,-2.62909928995147,0.0085611360644615,0.850332944066076,"AP2A2","adaptor related protein complex 2 subunit alpha 2","161","NO",NA
"3241","ENSG00000112782",43.3466719750783,-1.35768167754027,0.521870573119492,-2.60156779759529,0.00927987205966344,0.907160622870611,"CLIC5","chloride intracellular channel 5","53405","NO",NA
"13063","ENSG00000231286",617.721340161383,-4.4618574900228,1.72465800379219,-2.58709696659397,0.00967883504318092,0.938993648204355,"HLA-DQB1","major histocompatibility complex, class II, DQ beta 1","3119","NO",NA
"2620","ENSG00000106404",206.829788891096,-1.13438954824648,0.440132344332481,-2.57738283235452,0.00995516253461867,0.958113933482428,"CLDN15","claudin 15","24146","NO",NA
"14411","ENSG00000278270",337.428520561777,-0.904036422351134,0.351089383739845,-2.57494662106052,0.0100255557618808,0.958113933482428,"RPS9","ribosomal protein S9","6203","NO",NA
"79","ENSG00000005379",346.0762592013,-1.01605080851042,0.395233063815925,-2.57076368738127,0.0101474542993263,0.962579998201276,"TSPOAP1","TSPO associated protein 1","9256","NO",NA
"2","ENSG00000000419",512.514403532052,-0.134530705898319,0.264952365303974,-0.507754311775911,0.6116256544559,0.99891410394244,"DPM1","dolichyl-phosphate mannosyltransferase subunit 1, catalytic","8813","NO",NA
"3","ENSG00000000457",396.231309644021,0.0724817989541941,0.277614502294313,0.261087941570691,0.794024690500215,0.99891410394244,"SCYL3","SCY1 like pseudokinase 3","57147","NO",NA
"4","ENSG00000000460",86.711890092359,0.348137831022976,0.402507576481256,0.86492242970037,0.38708136579171,0.99891410394244,"FIRRM","FIGNL1 interacting regulator of recombination and mitosis","55732","NO",NA
"5","ENSG00000000938",10943.508120489,0.224025539378698,0.244955256282289,0.914556979828707,0.360424251961101,0.99891410394244,"FGR","FGR proto-oncogene, Src family tyrosine kinase","2268","NO",NA
"6","ENSG00000000971",39.4887443566302,-0.864256318144462,0.583380897594074,-1.48146146318597,0.138483646734064,0.99891410394244,"CFH","complement factor H","3075","NO",NA
"7","ENSG00000001036",922.744509899791,0.452882410211701,0.330745867404287,1.36927609637559,0.170912987030148,0.99891410394244,"FUCA2","alpha-L-fucosidase 2","2519","NO",NA
"8","ENSG00000001084",781.228796055501,0.358657185514699,0.262718175576564,1.36517842637871,0.172196977242093,0.99891410394244,"GCLC","glutamate-cysteine ligase catalytic subunit","2729","NO",NA
"9","ENSG00000001167",868.481910328857,0.317831429372825,0.310705851454747,1.02293351697342,0.306339280906629,0.99891410394244,"NFYA","nuclear transcription factor Y subunit alpha","4800","NO",NA
"10","ENSG00000001460",65.7793187666906,-0.349154338525745,0.439751909329857,-0.793980267323513,0.427206919020615,0.99891410394244,"STPG1","sperm tail PG-rich repeat containing 1","90529","NO",NA
"11","ENSG00000001461",875.48861110965,-0.130546568487729,0.260116617842562,-0.501877079482646,0.615753989069057,0.99891410394244,"NIPAL3","NIPA like domain containing 3","57185","NO",NA
"12","ENSG00000001497",721.657502909827,0.0497081857929516,0.232079505024778,0.21418602124149,0.830401996577199,0.99891410394244,"LAS1L","LAS1 like ribosome biogenesis factor","81887","NO",NA
"13","ENSG00000001561",395.170379624716,-0.341696661820684,0.314721368254201,-1.08571166843903,0.277606576666687,0.99891410394244,"ENPP4","ectonucleotide pyrophosphatase/phosphodiesterase 4","22875","NO",NA
"14","ENSG00000001629",1024.20039194109,0.413484832355902,0.363737820096926,1.13676612524296,0.255636067890955,0.99891410394244,"ANKIB1","ankyrin repeat and IBR domain containing 1","54467","NO",NA
"15","ENSG00000001630",294.504767700849,0.322013815604139,0.287684282255855,1.11933058378821,0.262999132910791,0.99891410394244,"CYP51A1","cytochrome P450 family 51 subfamily A member 1","1595","NO",NA
"16","ENSG00000001631",431.512870708254,0.006751849987144,0.323509097852113,0.0208706649425683,0.983348827509948,0.99891410394244,"KRIT1","KRIT1 ankyrin repeat containing","889","NO",NA
"17","ENSG00000002016",176.859829198713,-0.172284825853746,0.418863370429016,-0.411315092263346,0.680841504400829,0.99891410394244,"RAD52","RAD52 homolog, DNA repair protein","5893","NO",NA
"18","ENSG00000002330",277.767129025278,0.0107181227299012,0.363921065333213,0.0294517788358513,0.976504277154616,0.99891410394244,"BAD","BCL2 associated agonist of cell death","572","NO",NA
"19","ENSG00000002549",2132.07404877916,0.444676181445555,0.301379114088163,1.47547112808711,0.140085924916223,0.99891410394244,"LAP3","leucine aminopeptidase 3","51056","NO",NA
"20","ENSG00000002586",2724.87853836129,-0.203847692615938,0.319678159037623,-0.637665373291726,0.523691530574943,0.99891410394244,"CD99","CD99 molecule (Xg blood group)","4267","NO",NA
"21","ENSG00000002587",50.0792276645956,0.571141124697767,0.782049734199097,0.730313047523348,0.465198854660006,0.99891410394244,"HS3ST1","heparan sulfate-glucosamine 3-sulfotransferase 1","9957","NO",NA
"23","ENSG00000002822",1309.18705881868,-0.559184525361477,0.297122470050234,-1.88200012360875,0.0598359988541392,0.99891410394244,"MAD1L1","mitotic arrest deficient 1 like 1","8379","NO",NA
"24","ENSG00000002834",7677.53471944601,0.124383264957354,0.244376220429286,0.50898268554467,0.610764360576215,0.99891410394244,"LASP1","LIM and SH3 protein 1","3927","NO",NA
"25","ENSG00000002919",745.208866935795,0.128643994939709,0.269683276081943,0.477018808168959,0.63334872865468,0.99891410394244,"SNX11","sorting nexin 11","29916","NO",NA
"26","ENSG00000002933",1009.15478880002,-0.774494266124692,1.00329496139957,-0.771950718305505,0.440143616394725,0.99891410394244,"TMEM176A","transmembrane protein 176A","55365","NO",NA
"27","ENSG00000003056",4520.18512985523,0.00550963347562833,0.22998966933181,0.0239560041615586,0.980887702218306,0.99891410394244,"M6PR","mannose-6-phosphate receptor, cation dependent","4074","NO",NA
"29","ENSG00000003147",56.6045039973268,0.889239247739677,0.58129166236687,1.52976432539721,0.126075074938571,0.99891410394244,"ICA1","islet cell autoantigen 1","3382","NO",NA
"30","ENSG00000003249",92.2782210901624,-0.717061482715951,0.477669955610234,-1.50116513356987,0.133312855592381,0.99891410394244,"DBNDD1","dysbindin domain containing 1","79007","NO",NA
"31","ENSG00000003393",250.398654293094,0.0419712880614941,0.307705220544157,0.136400961892264,0.891504313305771,0.99891410394244,"ALS2","alsin Rho guanine nucleotide exchange factor ALS2","57679","NO",NA
"32","ENSG00000003400",929.289469020548,0.206361647848278,0.254989648116989,0.809294217911151,0.418345931321135,0.99891410394244,"CASP10","caspase 10","843","NO",NA
"33","ENSG00000003402",3911.80067091133,-0.0806400179776836,0.255389983358706,-0.315752469682499,0.752190397406552,0.99891410394244,"CFLAR","CASP8 and FADD like apoptosis regulator","8837","NO",NA
