"","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000163629","PTPN13",2.74176252415114,1.32850423272419,4.38087319254404,0.00034280713046336,0.152322124809017,-0.112856080678377
"ENSG00000184113","CLDN5",-3.66546760176241,2.71144120337799,-4.34244878609038,0.000373631429668473,0.152322124809017,0.178122086753249
"ENSG00000120800","UTP20",1.54648738366136,4.05117592708987,4.3381449756533,0.000377253840758426,0.152322124809017,0.25245713713428
"ENSG00000163931","TKT",-1.49359257254913,9.39280198950056,-4.32052578887061,0.000392456848437016,0.152322124809017,0.200915815624469
"ENSG00000166750","SLFN5",1.2226570457095,7.56798848436606,4.31851229872618,0.000394233129040565,0.152322124809017,0.194599458600478
"ENSG00000196358","NTNG2",-3.12783588648953,2.49160099790012,-4.31254312404842,0.000399546886518246,0.152322124809017,0.0881134938860377
"ENSG00000074706","IPCEF1",1.59908752379695,5.97657777101485,4.30438133431082,0.00040692965591429,0.152322124809017,0.178631687820883
"ENSG00000167779","IGFBP6",-3.56145194581827,-0.888295441337934,-4.29585801280548,0.000414786389208549,0.152322124809017,-1.13863202774785
"ENSG00000176058","TPRN",-1.616850887003,3.60405068663418,-4.29516939377952,0.000415427793733114,0.152322124809017,0.158612952260768
"ENSG00000197766","CFD",-1.82096599619934,7.1985958896169,-4.29097855873504,0.000419352912592933,0.152322124809017,0.137233312394936
"ENSG00000169738","DCXR",-2.09149262890363,4.98460777261641,-4.28986403497065,0.000420403052125325,0.152322124809017,0.156901651927964
"ENSG00000113272","THG1L",-1.25135761341525,4.05935258606291,-4.26775433639195,0.000441792399304626,0.152322124809017,0.115917889820755
"ENSG00000205426","KRT81",-4.77940306380187,-1.19845343021728,-4.18939609172461,0.000526825369891661,0.152322124809017,-1.42889817589764
"ENSG00000144674","GOLGA4",1.85595253035696,5.56190323215253,4.18610421249126,0.00053073821652077,0.152322124809017,-0.0594877089337009
"ENSG00000178607","ERN1",1.26071071686479,6.38318395167583,4.17307390408551,0.000546515637740913,0.152322124809017,-0.10130303605886
"ENSG00000197816","CCDC180",3.10079654802454,1.70998053400916,4.16306689910078,0.000558952034876006,0.152322124809017,-0.390434239481891
"ENSG00000168028","RPSA",-1.49192512526188,10.081007410332,-4.15653331831458,0.000567224983867851,0.152322124809017,-0.139929441957421
"ENSG00000132952","USPL1",1.41438119690837,4.82096519949169,4.15377777577714,0.000570750925354137,0.152322124809017,-0.117084281893441
"ENSG00000168517","HEXIM2",-2.13654685112544,2.34227842704897,-4.14682877522456,0.000579740933069954,0.152322124809017,-0.238242208061089
"ENSG00000185347","TEDC1",-1.83475079204495,3.38198640925539,-4.13099098483009,0.00060076617558771,0.152322124809017,-0.174308288828276
"ENSG00000204308","RNF5",-1.66719565371739,5.00158679028695,-4.13076283893575,0.000601074583053854,0.152322124809017,-0.169676127594856
"ENSG00000100297","MCM5",-0.89117169508527,6.19672123601941,-4.11927424211713,0.000616812393679136,0.152322124809017,-0.2156243910564
"ENSG00000180304","OAZ2",-0.972787638662647,6.67121944137324,-4.11730864222385,0.00061954619080556,0.152322124809017,-0.22504183784628
"ENSG00000123739","PLA2G12A",-1.64319913061934,4.2309501940424,-4.11564826074923,0.000621864968536782,0.152322124809017,-0.1911062704196
"ENSG00000145241","CENPC",1.10267292846468,4.52945012105693,4.08152007742081,0.000671505901811849,0.152322124809017,-0.262266489803284
"ENSG00000149308","NPAT",1.19686314532242,5.56895310088696,4.07763455357952,0.000677404212420748,0.152322124809017,-0.288419930573996
"ENSG00000215914","MMP23A",-8.18285967891548,-3.16002161589801,-4.0525579205885,0.000716742483873052,0.152322124809017,-2.24293989674942
"ENSG00000010803","SCMH1",1.35639628201429,3.68484550909552,4.04772102230309,0.000724590013541451,0.152322124809017,-0.333483300725348
"ENSG00000103254","ANTKMT",-2.43734581211916,4.09237699714895,-4.03454697955108,0.000746403922915011,0.152322124809017,-0.354475541086563
"ENSG00000101574","METTL4",1.58298712174775,3.61753823191695,4.03135754365493,0.000751783384962666,0.152322124809017,-0.367256968592752
"ENSG00000198482","ZNF808",1.30040485173819,4.03817787951417,4.02201471784737,0.000767766303639263,0.152322124809017,-0.379338044883037
"ENSG00000257949","TEN1",-1.4743066360194,3.69681223904919,-4.0114600724791,0.000786232613311799,0.152322124809017,-0.401357542597436
"ENSG00000105254","TBCB",-0.981037489341508,6.07521446981186,-4.01084528781282,0.000787321857853547,0.152322124809017,-0.440937265579546
"ENSG00000175550","DRAP1",-1.57286315946011,6.6031891712458,-3.99499259729847,0.000815937329592934,0.152322124809017,-0.480748552425395
"ENSG00000244398","RPL36AP37",-16.087349532436,-0.274450601245977,-3.99352138743401,0.000818645281494361,0.152322124809017,-0.888881426355064
"ENSG00000278032","LY6E",-1.61671492863291,6.58642438944173,-3.99039811737449,0.000824423956636788,0.152322124809017,-0.48991219725394
"ENSG00000213654","GPSM3",-1.29650433881432,7.26618142877137,-3.98559253164259,0.000833395186007699,0.152322124809017,-0.505315730592556
"ENSG00000170296","GABARAP",-1.34966980913599,8.4005654945591,-3.98489085393471,0.000834713260649799,0.152322124809017,-0.507053981543774
"ENSG00000126247","CAPNS1",-0.891582356465319,8.51905248740762,-3.98221257657308,0.000839763532072846,0.152322124809017,-0.512499264911171
"ENSG00000245680","ZNF585B",1.40165303954079,3.83828082664774,3.98017329619133,0.000843629403690526,0.152322124809017,-0.463972279732062
"ENSG00000023902","PLEKHO1",-1.27518778911395,7.93625342533296,-3.97976010246855,0.000844414866276242,0.152322124809017,-0.518853996230573
"ENSG00000162783","IER5",-1.19374443201977,6.91210090808154,-3.97487514687026,0.000853756664229584,0.152322124809017,-0.526044705340447
"ENSG00000119632","IFI27L2",-1.50940352055785,4.00415629609841,-3.97324980964177,0.000856887793634696,0.152322124809017,-0.478027574028239
"ENSG00000051825","MPHOSPH9",1.25503255102616,4.5100948173449,3.97186711931274,0.000859560529636136,0.152322124809017,-0.484017670559059
"ENSG00000204569","PPP1R10",-3.45006780040815,2.68609015546245,-3.96961010116795,0.000863941290649364,0.152322124809017,-0.540454593126952
"ENSG00000204922","UQCC3",-2.08962367771619,3.22392700127338,-3.96228925596392,0.000878305179058477,0.152322124809017,-0.508761256432702
"ENSG00000139410","SDSL",-2.88032893853274,0.996784949681104,-3.95689698173031,0.000889037843502445,0.152322124809017,-0.856542312643758
"ENSG00000123395","ATG101",-1.4601794499915,4.72974522122687,-3.95637664437649,0.000890080433953636,0.152322124809017,-0.525873269763498
"ENSG00000165246","NLGN4Y",3.69053726457533,-0.934504487400224,3.94896376278829,0.000905067130670376,0.152322124809017,-1.78330070766642
"ENSG00000095574","IKZF5",1.79128514000318,4.72170120439201,3.94881033747933,0.000905379966147352,0.152322124809017,-0.533873521457605
"ENSG00000142634","EFHD2",-1.13339106702397,9.24080363374808,-3.945210772216,0.000912750652225414,0.152322124809017,-0.587417477857658
"ENSG00000102265","TIMP1",-1.16669084757549,6.487925362699,-3.9434517812614,0.000916374286154441,0.152322124809017,-0.588046228490288
"ENSG00000172922","RNASEH2C",-2.37461239579001,4.91157791761461,-3.93789137270566,0.000927924061971379,0.152322124809017,-0.567228687415176
"ENSG00000203618","GP1BB",-4.37430715814831,5.53214281516883,-3.93682133691715,0.000930163342419048,0.152322124809017,-0.572276787660662
"ENSG00000159210","SNF8",-1.46373726566069,5.36034093106677,-3.92737074411185,0.000950177039807967,0.152322124809017,-0.601067919096884
"ENSG00000167657","DAPK3",-1.12075139122731,5.12255555763295,-3.92094744778385,0.000964025175534649,0.152322124809017,-0.608684223717702
"ENSG00000137288","UQCC2",-1.26490908440037,3.06120929170367,-3.91422193814302,0.000978741302073148,0.152322124809017,-0.609903290243998
"ENSG00000176809","LRRC37A3",2.66234263709085,1.91839354352231,3.90512610800924,0.00099900203754185,0.152322124809017,-0.778211452481018
"ENSG00000141505","ASGR1",-1.62407489414857,4.28420465739866,-3.89053143181321,0.00103239137647305,0.152322124809017,-0.649095851368474
"ENSG00000169093","ASMTL",-1.03089836550972,4.20466255708547,-3.88692327212309,0.00104081662892126,0.152322124809017,-0.655386350215863
"ENSG00000197312","DDI2",1.00440036643986,5.77577575704824,3.88165616148067,0.00105323917449306,0.152322124809017,-0.7014467191844
"ENSG00000163344","PMVK",-1.68611553808141,4.37393358332285,-3.87916233166342,0.00105917248943018,0.152322124809017,-0.675635285751803
"ENSG00000166377","ATP9B",1.06909565298704,4.90157971739592,3.86927095379228,0.00108303686704751,0.152322124809017,-0.704020680766805
"ENSG00000176101","SSNA1",-1.13642167699467,5.6608863126177,-3.85781737555532,0.00111134228229166,0.152322124809017,-0.752926571558893
"ENSG00000164855","TMEM184A",6.63369594580016,-1.42881975191881,3.85657274142122,0.00111446234223712,0.152322124809017,-2.19450473702824
"ENSG00000025708","TYMP",-2.13462181535314,8.57612822986609,-3.84617275933827,0.00114087744595507,0.152322124809017,-0.797703367011543
"ENSG00000142694","EVA1B",-2.50854964418957,3.4700399006731,-3.84562955675665,0.00114227419097834,0.152322124809017,-0.732885341679483
"ENSG00000126709","IFI6",-2.13405312143856,5.47633372660198,-3.84456276013615,0.00114502223299476,0.152322124809017,-0.773063465893213
"ENSG00000140553","UNC45A",-0.985257748968944,6.08560847874795,-3.83831193141504,0.00116125739406551,0.152322124809017,-0.802061070906191
"ENSG00000241322","FBXW10B",4.8205902568152,-1.78417128204596,3.83770858145157,0.0011628365752126,0.152322124809017,-2.3928194442635
"ENSG00000140264","SERF2",-1.36272514159935,8.33958074716379,-3.83733655432273,0.00116381137075922,0.152322124809017,-0.817367326078625
"ENSG00000132953","XPO4",1.44927606325567,5.32810242492165,3.83519256996252,0.0011694450161143,0.152322124809017,-0.783308918160804
"ENSG00000107872","FBXL15",-2.01960636955969,4.24011493212574,-3.83333004709674,0.0011743611723637,0.152322124809017,-0.764171645654801
"ENSG00000101160","CTSZ",-1.32297177683012,9.03030796218811,-3.83118603172396,0.00118004588134093,0.152322124809017,-0.82776884513598
"ENSG00000162066","AMDHD2",-1.87158743869328,4.04098019918968,-3.82738502115309,0.00119019159797027,0.152322124809017,-0.772141789791742
"ENSG00000108107","RPL28",-1.4802040093358,10.2870923285807,-3.81545948693777,0.00122259194260507,0.152322124809017,-0.853584678459836
"ENSG00000122694","GLIPR2",-0.985632158804642,7.85285919795965,-3.81179432777825,0.0012327254900602,0.152322124809017,-0.872182445794628
"ENSG00000116685","KIAA2013",-1.14426563468417,6.765564331714,-3.80861170377413,0.00124159286247003,0.152322124809017,-0.873887989220068
"ENSG00000051523","CYBA",-1.48798658839884,9.23806315544812,-3.80661754017288,0.00124718136591966,0.152322124809017,-0.878221445471113
"ENSG00000124279","FASTKD3",1.3406512979113,2.464488898974,3.80295300406182,0.0012575164771935,0.152322124809017,-0.877968264877495
"ENSG00000114423","CBLB",1.18597536089991,5.60881164658315,3.79913073133589,0.00126838748838885,0.152322124809017,-0.869012465346401
"ENSG00000144747","TMF1",1.24438007764347,6.0214289527902,3.79564547782744,0.00127838165451678,0.152322124809017,-0.884653319146388
"ENSG00000188677","PARVB",-1.44294118496199,5.53851361150893,-3.79430900290291,0.0012822348724607,0.152322124809017,-0.882352324914377
"ENSG00000117691","NENF",-1.54533243258071,3.96430806342969,-3.79059099701412,0.00129301536812874,0.152322124809017,-0.845743058740013
"ENSG00000198879","SFMBT2",0.98512651954061,5.36893437410298,3.78937807300905,0.00129655180171196,0.152322124809017,-0.882567290351712
"ENSG00000213397","HAUS7",-1.17461529477034,3.78382910580884,-3.7884653680458,0.00129921926645205,0.152322124809017,-0.846735914859941
"ENSG00000168061","SAC3D1",-2.48237331183817,3.05475370562449,-3.77137487222756,0.00135019056176481,0.152322124809017,-0.885502069412834
"ENSG00000180549","FUT7",-2.45612346183138,4.08803168922177,-3.7706381279919,0.0013524321186064,0.152322124809017,-0.88827836785321
"ENSG00000167705","RILP",-1.34608770711829,3.16590737003848,-3.76967874027034,0.00135535663244067,0.152322124809017,-0.887633763964297
"ENSG00000164897","TMUB1",-1.64173671219007,5.0426939165935,-3.76872571882837,0.00135826797985237,0.152322124809017,-0.920707109376729
"ENSG00000148832","PAOX",-1.41976781540092,3.13166680588633,-3.76570331881015,0.00136754227692479,0.152322124809017,-0.895544916815037
"ENSG00000125753","VASP",-1.59061786557423,8.45796002740697,-3.75518171758497,0.00140032296763424,0.152322124809017,-0.989373683179047
"ENSG00000172663","TMEM134",-1.86731422096767,4.21089732576161,-3.74982685829397,0.0014173057701225,0.152322124809017,-0.933364046637847
"ENSG00000174839","DENND6A",1.23947522830832,5.61894429370937,3.74895597682655,0.00142008708014702,0.152322124809017,-0.97195340308794
"ENSG00000126803","HSPA2",-3.43341785720197,-0.472192940824116,-3.74280621208723,0.00143988275868093,0.152322124809017,-1.65265195419881
"ENSG00000197956","S100A6",-1.48702397624552,7.98842836948708,-3.74236695616674,0.00144130716477631,0.152322124809017,-1.01736676974028
"ENSG00000213722","DDAH2",-1.61038414258699,4.177919015193,-3.73859049299287,0.00145361140531442,0.152322124809017,-0.9544183077319
"ENSG00000003393","ALS2",1.07985993293008,3.78364215676042,3.73543636365922,0.00146396811863517,0.152322124809017,-0.95121220475073
"ENSG00000177556","ATOX1",-1.14669852020464,3.82109527638657,-3.73532399334538,0.00146433844352063,0.152322124809017,-0.953772890800153
"ENSG00000163815","CLEC3B",-2.38203102439302,1.48666210569448,-3.73403481103006,0.00146859372081297,0.152322124809017,-1.11168867350711
"ENSG00000242732","RTL5",-1.79682814108149,2.96400138128537,-3.73223166826456,0.00147456611717035,0.152322124809017,-0.965019903984447
"ENSG00000126432","PRDX5",-1.56608964536252,6.25894848829193,-3.72657898329172,0.00149344619497171,0.152322124809017,-1.03863611001611
"ENSG00000167037","SGSM1",2.39743562207609,1.44550126908598,3.72266605167332,0.00150665621726181,0.152322124809017,-1.16566158914405
"ENSG00000124702","KLHDC3",-0.975542353134781,6.47066357181386,-3.72059299542935,0.00151370190217737,0.152322124809017,-1.05446560949437
"ENSG00000186187","ZNRF1",-1.43982626966549,3.23409700447827,-3.71150459421634,0.00154497962293396,0.152322124809017,-0.998563358609555
"ENSG00000172590","MRPL52",-1.7264232803123,3.78514086809588,-3.70798380119457,0.001557268523942,0.152322124809017,-1.00832945414423
"ENSG00000085117","CD82",-1.42327507247176,5.91972359744158,-3.70460606769421,0.00156914948594129,0.152322124809017,-1.07766276759424
"ENSG00000101596","SMCHD1",1.34601290127687,7.83151324195664,3.70369468439447,0.0015723706385561,0.152322124809017,-1.09708549800974
"ENSG00000152223","EPG5",1.11419317294867,5.69056182257911,3.70011448663885,0.00158508813134959,0.152322124809017,-1.07508956492895
"ENSG00000246705","H2AJ",-1.41096627549389,4.64754530294991,-3.69979180030383,0.00158623938443552,0.152322124809017,-1.0496549518087
"ENSG00000211695","TRGV9",2.30282480449361,3.26481187957663,3.69858351264133,0.00159055760417888,0.152322124809017,-1.02463213499648
"ENSG00000099203","TMED1",-1.27585277357579,4.26583355728964,-3.69670335253725,0.00159730024946322,0.152322124809017,-1.04357385734749
"ENSG00000122547","EEPD1",-1.28470241451687,3.94631146758069,-3.69630364501744,0.00159873734416971,0.152322124809017,-1.03446755070715
"ENSG00000113263","ITK",0.94638192874338,7.22722305947362,3.69530325841192,0.00160233973939274,0.152322124809017,-1.11286206769952
"ENSG00000233276","GPX1",-1.8786900837514,8.66442545550684,-3.69519099906549,0.00160274448911828,0.152322124809017,-1.11415492800885
"ENSG00000143570","SLC39A1",-0.931653035684808,5.6852360680815,-3.69459798546476,0.00160488428050109,0.152322124809017,-1.09363500522178
"ENSG00000104856","RELB",-1.23687137510087,5.19866826717103,-3.6944659602475,0.0016053610582043,0.152322124809017,-1.07871788825257
"ENSG00000101439","CST3",-1.57107443372478,9.53583465264776,-3.69231036626074,0.00161316542981329,0.152322124809017,-1.11580815936271
"ENSG00000102531","FNDC3A",1.30694020968005,5.47253504116364,3.69218018829107,0.00161363794810888,0.152322124809017,-1.08428211422956
"ENSG00000171443","ZNF524",-1.86634859575284,4.65655666271449,-3.69176812245242,0.00161513456695105,0.152322124809017,-1.06616012332952
"ENSG00000107951","MTPAP",1.23188856301633,3.9674106046082,3.69147133630992,0.00161621334623658,0.152322124809017,-1.04127732252488
"ENSG00000130303","BST2",-1.29153653934405,6.81598973379792,-3.69090071257798,0.00161828950350389,0.152322124809017,-1.12084346444618
"ENSG00000162191","UBXN1",-1.27578930651321,7.06779202665495,-3.69049261078421,0.00161977596750877,0.152322124809017,-1.12417693085616
"ENSG00000198886","ND4",3.08819993478546,12.3493114017635,3.68596980825211,0.00163634094069254,0.152322124809017,-1.11034235894856
"ENSG00000100031","GGT1",-1.22131146104275,2.35638626469726,-3.68496514806665,0.0016400433591753,0.152322124809017,-1.09224708969756
"ENSG00000186260","MRTFB",1.64985504146256,3.49560632879367,3.68345248919087,0.00164563359461642,0.152322124809017,-1.05302921265297
"ENSG00000179085","DPM3",-1.7942925751054,3.6747582276878,-3.67733703608714,0.00166842785339609,0.152322124809017,-1.06709053250334
"ENSG00000142409","ZNF787",-1.4334541763401,5.57515726420026,-3.67606795890295,0.00167319729410026,0.152322124809017,-1.12874070545389
"ENSG00000169100","SLC25A6",-1.01577766096688,8.66161898512742,-3.67221861399935,0.00168774694193929,0.152322124809017,-1.1626743101311
"ENSG00000149311","ATM",1.50552873417397,7.87961137047032,3.67047134835253,0.00169439263803865,0.152322124809017,-1.16625170228612
"ENSG00000130313","PGLS",-1.32261702753983,6.25106890175573,-3.66966825525711,0.00169745590754087,0.152322124809017,-1.15756838559871
"ENSG00000130748","TMEM160",-2.3723102519794,4.24337148078242,-3.66703691674883,0.00170753133827507,0.152322124809017,-1.10159098265732
"ENSG00000172053","QARS1",-0.727951618451646,7.54941534112813,-3.66243657162802,0.00172528910485211,0.152322124809017,-1.18545198228143
"ENSG00000163866","SMIM12",-1.03440618305257,5.33538283241959,-3.66105967849901,0.00173063963712705,0.152322124809017,-1.15426604079261
"ENSG00000197888","UGT2B17",5.82213345757212,-1.21874192251156,3.65760901035901,0.00174412129191311,0.152322124809017,-2.23388656469876
"ENSG00000158792","SPATA2L",-1.58316313007511,3.40217249283731,-3.65650917453941,0.00174844020666915,0.152322124809017,-1.10574137927375
"ENSG00000120742","SERP1",-1.47329089324781,8.24799372225796,-3.65409396991778,0.00175796172729486,0.152322124809017,-1.20178152884771
"ENSG00000169217","CD2BP2",-1.52587578643137,5.87784720440762,-3.65160306429611,0.00176783564485847,0.152322124809017,-1.18785522090121
"ENSG00000152359","POC5",1.22540260254715,3.57070299299662,3.65071952869702,0.0017713511884767,0.152322124809017,-1.1169745140209
"ENSG00000198171","DDRGK1",-1.14542715053947,5.21017170704477,-3.64697137812009,0.0017863422689415,0.152322124809017,-1.17919923129304
"ENSG00000172889","EGFL7",-2.73551169343821,1.565053953197,-3.64643957155807,0.00178847946264451,0.152322124809017,-1.2539587926383
"ENSG00000111816","FRK",2.59218546770526,0.607990190515587,3.64640613013728,0.00178861393994554,0.152322124809017,-1.53790129218314
"ENSG00000100348","TXN2",-1.26712693727174,5.72416648376684,-3.64543832408045,0.00179251011255531,0.152322124809017,-1.19692110405942
"ENSG00000060558","GNA15",-1.16109444223508,5.08322704393918,-3.64513849968122,0.00179371884842818,0.152322124809017,-1.17785947184155
"ENSG00000173457","PPP1R14B",-1.59557554641536,4.49222213042014,-3.64310955983286,0.00180191977862604,0.152322124809017,-1.16087839349227
"ENSG00000167969","ECI1",-1.66188103075852,4.63452468029923,-3.64303726117157,0.00180221269430149,0.152322124809017,-1.16608799390963
"ENSG00000042753","AP2S1",-1.36590138713248,6.22933311908234,-3.64113939170037,0.00180991878650421,0.152322124809017,-1.21662631838692
"ENSG00000010256","UQCRC1",-0.958369101683017,6.80073743729478,-3.63929389498013,0.0018174436024243,0.152322124809017,-1.22913473926433
"ENSG00000115350","POLE4",-1.29793018443876,5.12501824031258,-3.6390632901375,0.00181838604987432,0.152322124809017,-1.19284885767735
"ENSG00000074603","DPP8",1.13238479177676,6.01217051428429,3.63690562183263,0.00182722766272233,0.152322124809017,-1.21576537495289
"ENSG00000221946","FXYD7",-1.73296999489157,1.30056456451637,-3.6330214852375,0.00184325165169532,0.152322124809017,-1.3348790500751
"ENSG00000204130","RUFY2",1.73136033677293,2.85062640956844,3.63156838228509,0.00184928221612153,0.152322124809017,-1.16857285547078
"ENSG00000125611","CHCHD5",-1.41390233214109,3.73477853813613,-3.63057629458194,0.00185341075565857,0.152322124809017,-1.16158442302096
"ENSG00000142227","EMP3",-1.15367861523009,7.6020184225113,-3.62513246605077,0.00187622845131527,0.152322124809017,-1.26332387162094
"ENSG00000131748","STARD3",-0.907974723395167,5.87293115591549,-3.61502037607171,0.00191935554281064,0.152322124809017,-1.2620231179482
"ENSG00000136238","RAC1",-0.928891667683271,7.71693106195106,-3.61418019325952,0.00192298279609101,0.152322124809017,-1.28643513601631
"ENSG00000225663","MCRIP1",-1.58835306474642,4.46731153648863,-3.60852524354239,0.00194757402912915,0.152322124809017,-1.23017461812595
"ENSG00000134317","GRHL1",-3.15518168045242,0.620688926981996,-3.60680060905081,0.0019551357113157,0.152322124809017,-1.53198453898158
"ENSG00000137161","CNPY3",-1.06094784876958,7.84378742383097,-3.60665670324327,0.0019557679831665,0.152322124809017,-1.30207375930095
"ENSG00000123144","TRIR",-1.45405856757301,7.75789263041679,-3.60426123775417,0.00196632266192942,0.152322124809017,-1.30676571087644
"ENSG00000147119","CHST7",-1.30319921921617,3.80175794683804,-3.60212515918167,0.00197578209987172,0.152322124809017,-1.22015623319711
"ENSG00000108021","TASOR2",1.47439926635433,5.37086005315171,3.60071687538562,0.00198204323744968,0.152322124809017,-1.2684949963105
"ENSG00000059588","TARBP1",1.6564849767436,4.59252646504322,3.598605198654,0.00199146851060556,0.152322124809017,-1.24483229771814
"ENSG00000064961","HMG20B",-1.2645023970561,5.7852798168875,-3.59713897772005,0.00199803898668168,0.152322124809017,-1.29806162341174
"ENSG00000135837","CEP350",1.18779072656579,6.73188509493832,3.59713284296297,0.00199806652306753,0.152322124809017,-1.31159573904635
"ENSG00000100097","LGALS1",-1.28338173691567,7.53904953274235,-3.59464445770645,0.00200926694896694,0.152322124809017,-1.32676337971952
"ENSG00000123143","PKN1",-1.14430540092598,8.41951576972761,-3.58978388050459,0.0020313246967801,0.152322124809017,-1.33598544071897
"ENSG00000177885","GRB2",-0.838439087479568,8.75733563553482,-3.58479307319394,0.00205422327857008,0.152322124809017,-1.34512228609351
"ENSG00000130511","SSBP4",-1.22644280707567,6.24384408914556,-3.58037859763634,0.00207469073826681,0.152322124809017,-1.34347789886559
"ENSG00000167515","TRAPPC2L",-1.16196258016399,4.41103227080826,-3.57601205674935,0.00209513479327401,0.152322124809017,-1.29454481195966
"ENSG00000106400","ZNHIT1",-1.49640294129454,5.51663809754575,-3.57527771628362,0.00209859252001941,0.152322124809017,-1.33599738333142
"ENSG00000136877","FPGS",-0.897853599951522,5.45129544851448,-3.57286970024206,0.0021099706693327,0.152322124809017,-1.3391622171595
"ENSG00000188186","LAMTOR4",-1.45722240633008,6.04161084262164,-3.5726266303614,0.00211112259372557,0.152322124809017,-1.35512001232681
"ENSG00000163071","SPATA18",5.87875643429534,-3.04761207512387,3.56953266148904,0.00212583968642022,0.152322124809017,-2.92582788748161
"ENSG00000110888","CAPRIN2",2.07046545945147,3.28664456420403,3.56340212717364,0.00215530176204718,0.152322124809017,-1.28824948703001
"ENSG00000125898","FAM110A",-1.64221494270782,5.95510453898422,-3.56270480773935,0.00215867845429828,0.152322124809017,-1.37334245491169
"ENSG00000172766","NAA16",1.79642334289253,4.64513984349554,3.56223116984205,0.00216097498186714,0.152322124809017,-1.3180359001434
"ENSG00000184207","PGP",-1.29148309271615,4.64943255164472,-3.56084949333389,0.0021676881535496,0.152322124809017,-1.33317794035722
"ENSG00000075407","ZNF37A",1.67059527105916,4.24939192627358,3.55955863077517,0.00217397875218226,0.152322124809017,-1.30940119477599
"ENSG00000159461","AMFR",-0.881080667952512,6.86836034779546,-3.55520200790141,0.00219534313836643,0.152322124809017,-1.40515824793197
"ENSG00000205220","PSMB10",-1.57329145362926,7.1894411718469,-3.55346365839378,0.00220392573593378,0.152322124809017,-1.41071607820949
"ENSG00000103152","MPG",-1.60391217931433,5.01382524864034,-3.55182066259287,0.00221206809692159,0.152322124809017,-1.36663123454989
"ENSG00000129250","KIF1C",-1.12837433092549,5.5376834083407,-3.54751992716062,0.00223352301547185,0.152322124809017,-1.39433796917954
"ENSG00000242220","TCP10L",3.38695839578367,-0.916600150417171,3.54153655127251,0.00226371521211316,0.152322124809017,-2.25006780229877
"ENSG00000108854","SMURF2",1.49280424332205,4.83646779701355,3.54090977811138,0.00226690120535497,0.152322124809017,-1.37210222860115
"ENSG00000174903","RAB1B",-1.08181278369245,7.44620449437092,-3.53999440576533,0.00227156217447198,0.152322124809017,-1.44077485689667
